image_path,information_type,identifiability_gold,location_gold,activity_gold,blur_presence,sharing_gold,high_level_category,subcategory
img179,"[1,0,1,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1790,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1791,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1792,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1793,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1794,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1795,"[0,1,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Public,Public
img1796,"[0,0,0,1,1,0,0,0]",0.0,2.0,1.0,0.0,"[0,1,1,0,0,0]",Public,Public
img1797,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1798,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1799,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img18,"[0,0,1,0,1,0,0,0]",0.0,1.0,1.0,0.0,"[0,1,1,1,0,0]",Location information,Public facilities
img180,"[1,1,1,0,0,0,0,0]",2.0,2.0,0.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1800,"[0,0,1,0,0,0,0,0]",0.0,,0.0,0.0,"[0,1,1,0,0,0]",Public,Public
img1801,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1802,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1803,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1804,"[1,0,0,0,1,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1805,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1806,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1807,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1808,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1809,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img181,"[1,0,1,0,0,0,0,0]",0.0,2.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1810,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1811,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1812,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1813,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1814,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1815,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1816,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1817,"[1,0,0,0,1,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1818,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1819,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img182,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1820,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1821,"[1,0,0,0,1,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1822,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1823,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1824,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1825,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1826,"[0,0,1,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1827,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1828,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1829,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img183,"[1,0,0,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1830,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1831,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1832,"[0,0,0,0,1,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Public,Public
img1833,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1834,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1835,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1836,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1837,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1838,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1839,"[1,0,1,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Public,Public
img184,"[0,0,1,0,0,0,0,0]",0.0,2.0,1.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1840,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1841,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1842,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1843,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1844,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1845,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1846,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1847,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1848,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1849,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img185,"[1,0,0,1,0,0,0,0]",2.0,2.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1850,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1851,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1852,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1853,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1854,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1855,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1856,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1857,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1858,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Public,Public
img1859,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img186,"[1,0,1,0,0,0,0,0]",2.0,2.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1860,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1861,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1862,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1863,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1864,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1865,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1866,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1867,"[0,0,0,0,0,1,0,0]",0.0,1.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1868,"[1,0,1,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1869,"[1,0,0,0,1,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img187,"[1,0,1,0,0,0,0,0]",2.0,2.0,0.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1870,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,1.0,"[0,1,1,1,0,0]",Public,Public
img1871,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1872,"[1,0,0,0,1,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1873,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1874,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1875,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1876,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1877,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1878,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1879,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img188,"[0,0,1,0,0,0,0,1]",0.0,2.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1880,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1881,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1882,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1883,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1884,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1885,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1886,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1887,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1888,"[1,0,0,0,0,0,0,1]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1889,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img189,"[1,1,1,0,0,0,0,0]",1.0,2.0,1.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1890,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1891,"[1,0,0,1,1,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Body and appearance,Injury
img1892,"[1,0,0,1,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Body and appearance,Injury
img1893,"[1,0,0,1,0,0,0,0]",1.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Body and appearance,Injury
img1894,"[1,0,0,1,0,0,0,0]",1.0,0.0,2.0,0.0,"[0,0,0,0,0,0]",Body and appearance,Injury
img1895,"[1,0,1,0,0,0,0,1]",1.0,2.0,1.0,1.0,"[0,1,0,0,0,0]",Body and appearance,Injury
img1896,"[1,0,0,1,0,0,0,0]",2.0,0.0,2.0,0.0,"[0,1,0,0,0,0]",Body and appearance,Injury
img1897,"[1,0,0,1,0,0,0,0]",1.0,0.0,2.0,0.0,"[0,1,0,0,0,0]",Body and appearance,Injury
img1898,"[0,0,0,1,0,0,0,0]",0.0,0.0,2.0,0.0,"[0,1,0,0,0,0]",Body and appearance,Injury
img1899,"[1,0,0,1,0,0,0,0]",2.0,0.0,2.0,0.0,"[0,1,0,0,0,0]",Body and appearance,Injury
img19,"[1,0,1,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Location information,Public facilities
img190,"[0,0,1,0,0,0,0,0]",0.0,2.0,1.0,1.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1900,"[0,0,0,1,0,0,0,0]",0.0,0.0,2.0,0.0,"[0,0,0,0,0,0]",Body and appearance,Injury
img1901,"[0,0,0,1,0,0,0,0]",0.0,0.0,2.0,0.0,"[0,1,0,0,0,0]",Body and appearance,Injury
img1902,"[0,0,0,1,0,0,0,0]",0.0,0.0,2.0,0.0,"[0,1,0,0,0,0]",Body and appearance,Injury
img1903,"[0,0,0,1,0,0,0,0]",0.0,0.0,2.0,0.0,"[0,0,0,0,0,0]",Body and appearance,Injury
img1904,"[1,0,0,1,0,0,0,0]",1.0,0.0,2.0,0.0,"[0,1,0,0,0,0]",Body and appearance,Injury
img1905,"[1,0,0,1,0,0,0,0]",2.0,0.0,2.0,0.0,"[0,0,0,0,0,0]",Body and appearance,Injury
img1906,"[1,0,0,1,0,0,0,0]",1.0,1.0,2.0,0.0,"[0,0,0,0,0,0]",Body and appearance,Injury
img1907,"[1,0,0,1,0,0,0,0]",1.0,1.0,2.0,0.0,"[0,0,0,0,0,0]",Body and appearance,Injury
img1908,"[0,0,0,1,0,0,0,0]",0.0,0.0,2.0,0.0,"[0,1,0,0,0,0]",Body and appearance,Injury
img1909,"[1,0,0,0,0,0,0,0]",1.0,0.0,1.0,1.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img191,"[0,0,0,0,0,0,0,1]",0.0,2.0,0.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1910,"[1,0,0,0,0,0,0,0]",1.0,0.0,1.0,1.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1911,"[1,0,0,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1912,"[1,0,0,0,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Workplace/School
img1913,"[1,0,0,0,0,0,0,0]",0.0,0.0,1.0,1.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Workplace/School
img1914,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,1.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1915,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1916,"[1,0,0,0,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1917,"[1,0,0,0,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1918,"[1,0,0,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Workplace/School
img1919,"[1,0,0,0,0,0,0,0]",0.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img192,"[1,1,0,1,1,1,0,0]",2.0,1.0,2.0,0.0,"[1,0,0,0,0,0]",Socio-cultural sensitive information,Gender identity
img1920,"[1,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Workplace/School
img1921,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1922,"[1,0,0,0,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1923,"[1,0,0,0,0,0,0,0]",0.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1924,"[1,0,0,0,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1925,"[1,0,1,0,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Workplace/School
img1926,"[1,0,0,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Workplace/School
img1927,"[1,0,0,0,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Workplace/School
img1928,"[1,0,1,0,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1929,"[1,0,0,0,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img193,"[1,1,0,0,0,1,0,0]",2.0,0.0,1.0,0.0,"[0,0,0,0,0,0]",Socio-cultural sensitive information,Gender identity
img1930,"[1,0,0,0,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1931,"[1,0,0,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1932,"[1,0,0,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1933,"[1,0,0,0,0,0,0,0]",0.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1934,"[1,0,1,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1935,"[1,0,1,0,0,0,0,0]",2.0,0.0,1.0,,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1936,"[1,0,0,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1937,"[1,0,1,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1938,"[1,0,0,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1939,"[1,0,0,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img194,"[1,1,0,1,0,1,0,0]",2.0,2.0,1.0,0.0,"[0,0,0,0,0,0]",Socio-cultural sensitive information,Gender identity
img1940,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1941,"[1,0,1,0,0,0,0,0]",1.0,0.0,1.0,1.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1942,"[1,0,0,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1943,"[1,0,0,0,0,0,0,0]",0.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1944,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1945,"[1,0,0,0,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1946,"[1,0,0,0,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1947,"[1,0,1,0,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Workplace/School
img1948,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img1949,"[0,0,1,0,0,1,0,0]",0.0,2.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img195,"[1,1,0,1,0,1,0,0]",2.0,0.0,1.0,0.0,"[1,0,0,0,0,0]",Socio-cultural sensitive information,Gender identity
img1950,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1951,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1952,"[1,1,0,0,0,0,0,0]",2.0,1.0,0.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1953,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,0,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1954,"[0,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1955,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Socio-cultural sensitive information,Religion/Culture
img1956,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Socio-cultural sensitive information,Religion/Culture
img1957,"[1,1,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1958,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1959,"[0,0,0,0,0,1,0,0]",0.0,0.0,1.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img196,"[1,1,0,1,0,1,0,0]",1.0,0.0,1.0,1.0,"[0,0,0,0,0,0]",Socio-cultural sensitive information,Gender identity
img1960,"[1,0,1,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1961,"[1,1,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1962,"[1,0,1,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1963,"[0,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1964,"[0,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1965,"[0,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1966,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1967,"[0,0,1,0,0,0,0,0]",0.0,1.0,0.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1968,"[0,0,0,0,0,1,0,0]",0.0,2.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1969,"[0,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img197,"[1,1,0,1,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,0,0,0,0,0]",Socio-cultural sensitive information,Gender identity
img1970,"[1,1,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1971,"[1,1,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1972,"[0,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1973,"[0,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1974,"[0,0,0,0,0,1,0,0]",0.0,1.0,0.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1975,"[1,1,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1976,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Socio-cultural sensitive information,Religion/Culture
img1977,"[0,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1978,"[0,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1979,"[0,0,0,0,0,1,0,0]",1.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
